title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars
Buona Vista MRT Station (CC22),"Bloody mad rush during peak period. The density and flow of mindless automatons, and the number of dumb people just looking at their phones transiting through the station is an accident waiting to happen. I'm just surprised that LTA and SMRT are blind to the bottlenecks at this station. Shame on them!",https://www.google.com/maps/search/?api=1&query=Buona%20Vista%20MRT%20Station%20(CC22)&query_place_id=ChIJ7e11tPob2jERasVPYICVQAc,FALSE,TRUE,,Transportation service,0,1
Buona Vista MRT Station (CC22),the escalator has not been working for about 2 weeks now and it’s been so difficult to get to the Circle Line platform because of this unrepaired escalator. SMRT Please do something about it!!! it’s getting really frustrating to have to encounter this everyday during the rush hour,https://www.google.com/maps/search/?api=1&query=Buona%20Vista%20MRT%20Station%20(CC22)&query_place_id=ChIJ7e11tPob2jERasVPYICVQAc,FALSE,FALSE,,Transportation service,0,1
One Holland Village,"Don’t know who designed this place. Not sheltered so you will get wet when it rains. At least get non-slip tiles but no, slippery tiles when they are wet. Both human and pet toilets are few and far in between, lots of irresponsible pet owners having their dogs pee everywhere too, so the tiles are always wet, rain or shine. Not to mention the stench… Total recipe for disastrous experience. Wonder who came up with such concept",https://www.google.com/maps/search/?api=1&query=One%20Holland%20Village&query_place_id=ChIJK52N1cUR2jERUTiO_ETnynU,FALSE,TRUE,,Shopping mall,0,1
One Holland Village,Pet poops on the floor and even the owner let his dog pee on the pot. Imagine your kids are playing around or dining around ....,https://www.google.com/maps/search/?api=1&query=One%20Holland%20Village&query_place_id=ChIJK52N1cUR2jERUTiO_ETnynU,FALSE,TRUE,,Shopping mall,0,1
Jypsy Parkland Green,"I visited this restaurant last year for dinner and really enjoyed the food. I visited again last week for brunch, and boy, was it a disappointment. The food is still good, but:

1. The tables were absolutely filthy. There was fish roe and crumbs left over from the dinner service the night before—I’m very sure it was from the night before because fish roe/sashimi isn’t on their brunch menu. I had to use three wet wipes to clean off the table.
2. There were flies absolutely everywhere, even though we were seated indoors. You can see it in the pic.
3. The service is distracted. Water only came after we asked for it three times (after all our food had already arrived), even though we ordered it as soon as we were seated.

Honestly a terrible experience for the price that PS Cafe is charging. At least fix the hygiene please.",https://www.google.com/maps/search/?api=1&query=Jypsy%20Parkland%20Green&query_place_id=ChIJpwkngngZ2jERWh7XDFzVAhI,FALSE,TRUE,"Dear Charlotte,

Apologies for the unexpected experience you had during your visit. Your feedback is invaluable to us, highlighting areas where we can improve. We deeply regret that your experience did not meet our usual standards, and we sincerely apologize for any inconvenience caused. 

To further address and rectify this matter, could you please share your contact number and email address with us? You may reach out to us at feedback@pscafe.com. 

We appreciate your understanding and look forward to the opportunity to connect with you directly. Look forward to hearing back from you soon.


Regards,
Jypsy Team",Japanese restaurant,0,1
Jypsy Parkland Green,"Food was good. Coffee was good.

But we just didn’t like the service. Sure, it was a popular lunch crowd. We had a booking from 12 till 145 and they started to chase us out at 1pm. And when they extended after we clarified, they still told us 130pm, saying that we started the clock earlier. We stayed and left at 145.",https://www.google.com/maps/search/?api=1&query=Jypsy%20Parkland%20Green&query_place_id=ChIJpwkngngZ2jERWh7XDFzVAhI,FALSE,TRUE,"Dear Harry,

Thank you for sharing your feedback. We sincerely apologize for the inconvenience caused by the timing of your reservation and any misunderstanding regarding the duration of your seating. We understand how important it is for guests to enjoy their time without feeling rushed.

We always aim to provide a comfortable and relaxed dining experience and will review our seating and timing policies to ensure that this does not happen again in the future. Your feedback is invaluable, and we are grateful for your understanding.

We hope to welcome you back soon for a more enjoyable visit.


Regards,
Jypsy Team",Japanese restaurant,0,1
Orchard Hotel Singapore,"Front desk on 13 July morning are the least helpful hotel staff ever encountered. First time I’ve ever encountered a hotel front desk that won’t even help charge a phone so it can turn on to make a phone call.

Come on guys, the tough guy act isn’t necessary at all.",https://www.google.com/maps/search/?api=1&query=Orchard%20Hotel%20Singapore&query_place_id=ChIJ-ZtvtowZ2jER4uzcVTpI2S0,FALSE,FALSE,"Dear A Bee,

Thank you for taking the time to share your feedback with us.

I am very sorry to hear about your recent experience at our front desk on the morning of 13 July. What you described falls far short of the warm and helpful service we aim to provide, and I truly regret that we failed to support you in a moment of need.

Charging a phone is a basic courtesy, and I completely understand how frustrating it must have been to be denied such assistance—especially when you simply needed to make an urgent call. Please be assured this is not the standard of service we expect from our team, and I will be personally addressing this matter with the staff involved to ensure we learn from this and do better.

We value your feedback, even when it is difficult to hear, as it helps us improve. I do hope you’ll consider giving us another chance to provide the level of hospitality we’re known for.

If there’s anything I can do to follow up further or assist with a future visit, please don’t hesitate to reach out to me directly.

Warm regards,
Nick Chua
Executive Assistant Manager",Hotel,0,1
Orchard Hotel Singapore,"I had a very bad experience. The staff were rude and not cooperative. I forgot my charger in the room, so I called the hotel phone number. They said they would call back, but I didn't receive any call. Then, I personally went there to check, but they said they didn't have the charger. Another incident I requested the in-room dining food bill, but after waiting for half an hour, they said they didn't have the bill and would send it later, which they never did. I had to visit again, and the new staff didn't have any record of my guest requirements. Again, I waited for half an hour, but they couldn't find the bill. I had to provide my email ID again, and now I'm waiting for the bill.""",https://www.google.com/maps/search/?api=1&query=Orchard%20Hotel%20Singapore&query_place_id=ChIJ-ZtvtowZ2jER4uzcVTpI2S0,FALSE,FALSE,"Dear Mr Nath,

Sorry to hear of these service lapses. Allow me to check and get back to you on this.

Am providing my email contact. Would appreciate if you could drop me an email and i will connect with you on the couple of things that you inquired upon.

I can be reached at alvin.fernz@millenniumhotels.com

Thanks and hope to hear from you soon.

Regards,

Alvin Fernz I Front Office Manager",Hotel,0,1
Ngee Ann City,"Frustratingly Slow Lifts - A Persistent Problem at Ngee Ann City

Ngee Ann City boasts a fantastic selection of shops and dining options, making it a go-to destination in Singapore. However, a major pain point consistently detracts from the experience: the excruciatingly slow lifts serving the main shopping levels, which also unfortunately cater to the fitness club on level 8.

These are the core lifts you rely on to navigate the mall, yet waiting for one feels like a test of patience. The problem is particularly acute during peak hours when securing a spot in a lift becomes a battle. You can easily find yourself waiting several minutes, only to have a packed lift whiz past without stopping. This makes moving between floors incredibly frustrating and time-consuming.

This isn't a new complaint; the sluggishness of these particular lifts has been a known issue for a significant period. For a prominent shopping complex like Ngee Ann City, the inefficiency of its primary lift system is a major letdown. It creates unnecessary stress and inconvenience for shoppers, especially those with young children, seniors, or anyone who prefers not to use the escalators.

While the rest of Ngee Ann City offers a great experience, the lift situation desperately needs attention. Investing in an upgrade or a more efficient management system for these key lifts would significantly enhance visitor satisfaction. Until then, be prepared to factor in considerable waiting time when planning to move between floors.",https://www.google.com/maps/search/?api=1&query=Ngee%20Ann%20City&query_place_id=ChIJ_7pt85EZ2jERPfKpmuwrzys,FALSE,TRUE,,Shopping mall,0,1
Ngee Ann City,"I've had several concerning experiences with Lift 1 in Ngee Ann City Tower A. There have been multiple occasions where the lift stopped unexpectedly in the middle of floors, skipped the floor I or the other users selected, or even went up briefly before coming back down.
While it never dropped, these malfunctions are worrying and disruptive. I've also heard from several other lift users experiencing similar issues. The lift was supposed to go up, but it often skips the middle floors entirely. It's crucial for the management to address these issues promptly to ensure safety and reliability for all users.",https://www.google.com/maps/search/?api=1&query=Ngee%20Ann%20City&query_place_id=ChIJ_7pt85EZ2jERPfKpmuwrzys,FALSE,TRUE,,Shopping mall,0,1
Wisma Atria,"Arrived at Wisma Atria concierge to only see the signage “will be back in 15 mins” placed on the countertop. Waited for more than 15 minutes with no sight of any concierge staff. This is really disappointing as there is no knowing of when the concierge staff will return. There should be an indication of the timing that the staff will be back as 15 minutes is very vague. Moreover even after waiting at the counter for more than 15 minutes, the staff still has not appeared. In the end, redemption of vouchers for spending more than $1000 is not possible even though it’s by no fault of consumer.",https://www.google.com/maps/search/?api=1&query=Wisma%20Atria&query_place_id=ChIJSZHC-I0Z2jERm8BlwXqhcfc,FALSE,FALSE,,Shopping mall,0,1
Wisma Atria,"I have repeatedly tried contacting the Tory Burch outlets at Wisma Atria and Marina Bay Sands, but no one at either store consistently answers the phone. This lack of ownership and diligence in handling customer inquiries is very frustrating. Calls go unanswered for days, which is unacceptable for any brand that values its customers.

While one staff member went above and beyond by helping me outside her working hours, this should not be an exception. All employees should be trained and reminded to answer phone calls promptly, regardless of how busy the store is. Prompt, attentive service is crucial to ensure customers feel respected and valued.",https://www.google.com/maps/search/?api=1&query=Wisma%20Atria&query_place_id=ChIJSZHC-I0Z2jERm8BlwXqhcfc,FALSE,TRUE,,Shopping mall,0,1
Starbucks Parkland Green,"So we ordered our strawberry acai lemonade, both staffs were NOT working on our drink after I waited for 15mins, while I am typing this review, our drink is still not done yet.

You can see from the photos, they are doing  their own things.

Ps: only when we approach her, she started doing our drinks. Oh my

Starbucks, please explain this behaviour",https://www.google.com/maps/search/?api=1&query=Starbucks%20Parkland%20Green&query_place_id=ChIJZ2M_wnAY2jERYin8sHprSEo,FALSE,FALSE,,Cafe,0,1
Starbucks Parkland Green,"Waited 1 hour to order 2 coffees. This is the weekend at 930am and am still waiting after the hour , there was only 1 lady behind the counter running in between taking orders and making coffee, other lady washing dishes behind?  I can hear everyone getting frustrated.  Level of service is absolutely horrifying for Starbucks, the management should look into this.",https://www.google.com/maps/search/?api=1&query=Starbucks%20Parkland%20Green&query_place_id=ChIJZ2M_wnAY2jERYin8sHprSEo,FALSE,FALSE,,Cafe,0,1
Holland Village MRT Station (CC21),"Very rude female malay cleaner at Holland Village MRT Station who SHOUTED at us and CUSSED at us using malay words that I mostly couldn’t understand (except for the word “babi” which I understood, but I’m much skinnier than her so idk what she’s on about LOL)

My partner had VERY VERY URGENT needs to visit the toilet but it was unfortunately under cleaning. He decided to try his luck by entering the toilet and politely asking the cleaner if he could still use the toilet because it was the nearest one to us. But before he could finish his sentence, he was SHOUTED at by the cleaner and told to GET OUT because he’s dirtying the toilet.

When I confronted her outside of the toilet, asking her why she had to be so rude,
she became defensive (LMAO) and shouted at me, asking me how she was rude. She also cussed at me using malay words.

This is really low class behaviour and I have filed a complaint to SMRT about her. Not sure if anything will be done to her so I’m leaving a review here for fellow SMRT goers to take note when you visit the toilet there.

Can’t believe SMRT allow such an ill-mannered, uncultured and rude person to represent them. Disgusting.",https://www.google.com/maps/search/?api=1&query=Holland%20Village%20MRT%20Station%20(CC21)&query_place_id=ChIJ1yBe2Hsb2jER8wHVEW0wXW0,FALSE,TRUE,,Railway services,0,1
Holland Village MRT Station (CC21),,https://www.google.com/maps/search/?api=1&query=Holland%20Village%20MRT%20Station%20(CC21)&query_place_id=ChIJ1yBe2Hsb2jER8wHVEW0wXW0,FALSE,FALSE,,Railway services,0,1
Suntec City,"This is a disappointing experience.  I paid $12.30 and what I received was less than half filled,The same order I made at Chinatown was so much better. The standard is so different.  The ingredients are so miserable,  a few pieces of the bell peppers and some onions shallot.",https://www.google.com/maps/search/?api=1&query=Suntec%20City&query_place_id=ChIJ20X__K4Z2jERRE8GRs-d8HE,FALSE,FALSE,,Shopping mall,0,1
Suntec City,"CANCELLATION of membership without warning
*Warning* *Personal Views* Don't shopped here just because of the member benefits. Please read below.

Received a email from suntec+ team on 13th Aug that they will be requesting BANK CARD TRANSACTION STATEMENT on 6 Aug from me to prove that the transactions made on that day will made by me. Out of 11 transactions, 9 was charged to my card while the other 2 transaction, which i was unable to provide, as they were made by my companions, who went out with me.

Spent $20k within a year in Suntec but in the end was received this type of treatment. Really disappointed with their team. I hope the 'sudden investigation' were conducted to every Suntec member and not just to a selected/targeted ""members"". (Maybe i got $400+ worth of points)

On 16 Aug, received another email from Suntec team that my account has been cancelled due to ""i earn points using relatives/friends purchases WITHOUT WARNING.

If you are reading this, you may be the next person. Think twice",https://www.google.com/maps/search/?api=1&query=Suntec%20City&query_place_id=ChIJ20X__K4Z2jERRE8GRs-d8HE,FALSE,FALSE,,Shopping mall,0,1
The Metropolis,"Poor security management. VERY RUDE INDIAN security officer at the drop off pick up area. I WANT answers from the management
The one in green vest",https://www.google.com/maps/search/?api=1&query=The%20Metropolis&query_place_id=ChIJTQn6SEIa2jERQLJKjg8U-D8,FALSE,TRUE,,Business center,0,1
The Metropolis,"Parking Fine Trap! Cautious, Ho Bee Land management does not use gantry then fines $200 to release clamp.",https://www.google.com/maps/search/?api=1&query=The%20Metropolis&query_place_id=ChIJTQn6SEIa2jERQLJKjg8U-D8,FALSE,TRUE,,Business center,0,1
Mount Elizabeth Hospital,"The nurses are perfect at their jobs, cannot say the same towards the doctors. All the doctors in Mount Elizabeth value money over patient well being, so watch out if you decided to enter this hospital for operations etc. They will try to forcefully persuade unnecessary operation into you when there isn't need.

What worst is when all the patient scans are perfectly fine, the doctors still purposely visit patient say some nice words so they can collect $300 daily.",https://www.google.com/maps/search/?api=1&query=Mount%20Elizabeth%20Hospital&query_place_id=ChIJnUpJWpIZ2jERhpsQCRE_2-M,FALSE,FALSE,"Dear Amir Wijaya,
Thank you for your feedback. 
We would like to understand more. 
Could you please assist us by submitting your feedback on the below feedback link?
https://feedback.sg.ihhhealthcare.com/MEH.
Your care and concerns matter to us. Thank you.",Private hospital,0,1
Mount Elizabeth Hospital,"I tried to fill a prescription for warfarin, to my surprise, the pharmacy attempted to dispense a bottle that was set to expire in just one month - and I was told this was the only bottle they had left!

For a hospital of this reputation, it is unacceptable to offer patients near expired medication, especially something as sensitive and essential as warfarin.  I expected a far higher standard of care and accountability.

The experience has caused me to lose trust in the pharmacy's quality control and inventory management.  Patients rely on hospital pharmacies for safe, up-to-date medications - not leftovers that are nearing expiration.
Disappointed and concerned.

Reply to owner -
As mentioned in my review,  the primary concern I experienced was being offered a bottle of warfarin that is due to expire in just one month.
I believe this issue is clear and specific, and I trust it provides sufficient detail for your team to investigate and take the necessary steps to prevent similar occurrences in the future.",https://www.google.com/maps/search/?api=1&query=Mount%20Elizabeth%20Hospital&query_place_id=ChIJnUpJWpIZ2jERhpsQCRE_2-M,FALSE,TRUE,"Dear Evelyn S,

Thank you for sharing your experience with us. We are concerned to hear about the issue you encountered and are committed to thoroughly reviewing your feedback.

To help us address your specific concerns regarding the treatment you received at our hospital, we kindly ask that you provide more details via the following link: feedback.sg.ihhhealthcare.com/MEH.

This will assist us in reviewing the situation and making any necessary improvements. We appreciate your input and look forward to resolving this matter.",Private hospital,0,1
Mustafa Centre,"Frankly speaking, extremely crowded on weekends in the buildings with 5 separate entrances labeled with large signages“1” to “5”. Fashion merchandises are of older styles and surprisingly overpriced. Actually, SIM LIM SQ will be a better place ( in terms of prices and new products ) to get your electronic accessories, gadgets and computers as well as repairs.  NOT RECOMMEND unless you seriously wanting to experience only ONCE ( as a tourist ) on market place conditions. However, you may wish to enjoy a yummy 😋Roti Prata breakfast on any WEEKDAYS at nearby hawker centre or stalls.",https://www.google.com/maps/search/?api=1&query=Mustafa%20Centre&query_place_id=ChIJo7SpNMYZ2jER15JNmTE6Ne0,FALSE,TRUE,,Department store,0,1
Mustafa Centre,"I had a bad experience. I drove all the way from Tampines to Mustafa Center to purchase a wall clock. When me and wife reached the counter, we ask for a luminous clock, the man behind the counter said he is not incharge , he only standby for his colleague. He told us to come back in 10 min. We then went around and came back after 15 min. Nk one was at the counter and we waited another 15 min. Still no one came. So we decided to give up as we are elderly and I cannot stand too long to wait. We are very dissappointed and decided to purchase via shoppee",https://www.google.com/maps/search/?api=1&query=Mustafa%20Centre&query_place_id=ChIJo7SpNMYZ2jER15JNmTE6Ne0,FALSE,TRUE,,Department store,0,1
East Coast Commune,"Service wasnt great, alot of mistakes on the orders with waiters insisting those were our orders when they were actually for another table. We are told that there is only 90 min to dine, but yet fastest food took 60 min to arrive and the last dish only arriving at 120 min. Dont set expectations on customers when you are unable to deliver on the basics yourself such as serving food on time. All that and food is mediocre, i would recommend giving this a miss. Check out the pictures to see the mains coming only 1 at a time 10 min spaced apart",https://www.google.com/maps/search/?api=1&query=East%20Coast%20Commune&query_place_id=ChIJVwlS_k0Z2jER7Di5t1WgS2s,FALSE,TRUE,"Hi T,

Thank you for taking the time to leave us a review.

We understand that your dine in experience you had with us was poor and we sincerely apologised for this disappointing experience. We recognise that there was a mix up of table numbers happened. We agree with you that the standard of service is unacceptable regardless how busy the operations.  As an F&B establishment, we do strive to create a positive dine in experience for all our customers and would like to assure you that we are looking into this with our team to work on how we can better serve our customers.  Please be assured that we have taken your feedback up with our team and we will be using this as a learning opportunity to avoid such incidents in the future.

We look forward to the opportunity to serve you again and wish you a great week ahead.

Warm Regards,
East Coast Commune Team ",Cafe,0,1
East Coast Commune,"Over priced for disappointing food.
Ordered cauliflower pops for $12 as it was Vegan option. Expected some deep fried  cauliflower with flavor, but what we got was truly disappointing. Plain fried cauliflower, no batter, no flavor, very less quantity, all for 12 dollars (Picture attached). Total rip off.
Ordered crispy snapper for 25 dollars, two pieces of battered fish with some yoghurt side.  Tastes average, lacked flavor.
Positive point - good ambience, nice seating.",https://www.google.com/maps/search/?api=1&query=East%20Coast%20Commune&query_place_id=ChIJVwlS_k0Z2jER7Di5t1WgS2s,FALSE,TRUE,,Cafe,0,1
Marine Cove Playground,Many rats here. NEA need to do something.,https://www.google.com/maps/search/?api=1&query=Marine%20Cove%20Playground&query_place_id=ChIJ4ShJI3YY2jERzwtLMJ7hQMg,FALSE,TRUE,,Playground,0,1
Marine Cove Playground,"Unfortunately most of the areas closed like play area, may be due to Covid",https://www.google.com/maps/search/?api=1&query=Marine%20Cove%20Playground&query_place_id=ChIJ4ShJI3YY2jERzwtLMJ7hQMg,FALSE,TRUE,,Playground,0,1
The Coffee Bean & Tea Leaf,"SG60 set was SOOO BAD!!!!
The half boiled eggs were microwaved and the egg whites on the edges were cooked while the rest egg yolks and whites in centre were totally raw. The eggs were not soft boiled like it should be in hot water. The butter in the Kaya toasts were small chucks just taken out from it's blister pack and not spread nicely. Some salad leaves were weathered too. Overall a very unsatisfied feeling after eating the meal. I was hungry after a workout so I had no choice but to eat it. This is really injustice to the local Kaya toast set. This is my favorite haunt at ECP and this is the first time the breakfast promotion is such a letdown.
The staff were empathetic to compensate me with a croissant and coffee. Their service is always good 👍🏻 😊",https://www.google.com/maps/search/?api=1&query=The%20Coffee%20Bean%20%26%20Tea%20Leaf&query_place_id=ChIJO_QTQHYY2jER5EHRqqo5cfA,FALSE,TRUE,,Cafe,0,1
The Coffee Bean & Tea Leaf,"Extremely disappointed by the poor and rude service by the staff. They seemed very poorly motivated and unwilling to serve customers. The rude, unfriendly and disrespectful service is a huge turn off, why would you pay $8 for an over priced latte with rude unfriendly and disrespectful service?

The management of this place need to really be sacked.",https://www.google.com/maps/search/?api=1&query=The%20Coffee%20Bean%20%26%20Tea%20Leaf&query_place_id=ChIJO_QTQHYY2jER5EHRqqo5cfA,FALSE,FALSE,,Cafe,0,1
FairPrice Finest Marine Parade Central,I dont know how many time that i reported to FairPrice HQ that dangerous cage stick item please dont put at the middle and  near the lane and is very dangerous and is very unsafe can easy hit people . But this fair price is very selfish and never think about customers safety and they only think about themselves and i report to customer service counter and they are not happy and stare at people . Very super selfish.,https://www.google.com/maps/search/?api=1&query=FairPrice%20Finest%20Marine%20Parade%20Central&query_place_id=ChIJ7-fvFXEY2jERF81XESohPJ0,FALSE,FALSE,,Grocery store,0,1
FairPrice Finest Marine Parade Central,"Lots of live worms from chilli flakes sold at FairPrice Finest (Marine Parade Central) !
We bought this Morrisons brand of chilli flakes from FairPrice Finest Marine Parade on 27 Jan 2023. When we poured the chilli flakes onto our homemade pizzas, we were shocked to see so many worms wriggling on the plates & pizzas. My family members had eaten the pizzas without noticing the worms. Please see the pictures of receipts & the videos attached. I decided to post this so that other consumers are aware of this issue. It was so horrifying & grotesque!
I had written to NTUC FairPrice on 27 Jan but till now I have not heard from them. I'm sure there are some customers who have been consuming this chilli flakes without noticing the worms. FairPrice needs to do something about this! 😡😨",https://www.google.com/maps/search/?api=1&query=FairPrice%20Finest%20Marine%20Parade%20Central&query_place_id=ChIJ7-fvFXEY2jERF81XESohPJ0,FALSE,FALSE,,Grocery store,0,1
Newton MRT Station (NS21),No good,https://www.google.com/maps/search/?api=1&query=Newton%20MRT%20Station%20(NS21)&query_place_id=ChIJc25YLvQZ2jERs2ymuBdkbi8,FALSE,FALSE,,Railway services,0,1
Newton MRT Station (NS21),not crowded during weekdays,https://www.google.com/maps/search/?api=1&query=Newton%20MRT%20Station%20(NS21)&query_place_id=ChIJc25YLvQZ2jERs2ymuBdkbi8,FALSE,TRUE,,Railway services,0,1
Botanic Gardens MRT Station (CC19),They removed dog posters and images,https://www.google.com/maps/search/?api=1&query=Botanic%20Gardens%20MRT%20Station%20(CC19)&query_place_id=ChIJlVLQgy4b2jER0sESh7WlGhs,FALSE,TRUE,,Railway services,0,1
Botanic Gardens MRT Station (CC19),,https://www.google.com/maps/search/?api=1&query=Botanic%20Gardens%20MRT%20Station%20(CC19)&query_place_id=ChIJlVLQgy4b2jER0sESh7WlGhs,FALSE,FALSE,,Railway services,0,1
Wheelock Place,"It's been several years since I was in Singapore and the sterile malls of Singapore have got more sterile and commercial. There's just nothing organic or grass roots anywhere in this place, it's all corporate and vacuous stage managed retail tripe. I wish I could change my flight and go home early.",https://www.google.com/maps/search/?api=1&query=Wheelock%20Place&query_place_id=ChIJmbzds40Z2jERALKuryaSSVI,FALSE,TRUE,,Shopping mall,0,1
Wheelock Place,"One of the few malls when the management doesn't manage the staff properly .
They actually closed the toilets off during lunch hours for cleaning . Can't tell whether Its because the management is dumb or they don't give a shit so they allow cleaners to make their own schedules . Doesn't help when you look at the cleaner using the caution signs to fan the floor after cleaning .",https://www.google.com/maps/search/?api=1&query=Wheelock%20Place&query_place_id=ChIJmbzds40Z2jERALKuryaSSVI,FALSE,TRUE,,Shopping mall,0,1
Commonwealth MRT Station (EW20),rude staff！The toilet cleaning lady is very rude！,https://www.google.com/maps/search/?api=1&query=Commonwealth%20MRT%20Station%20(EW20)&query_place_id=ChIJ-bxk87Ab2jER9DMmMJcZ7xo,FALSE,TRUE,,Railway services,0,1
Commonwealth MRT Station (EW20),No maintenance until someone compliant the station look like 3rd world country operation. Than just re-paint again. Do the Top mamagement and Mayer or MP is visting this place regularly ? Other Stations also same conditions .....,https://www.google.com/maps/search/?api=1&query=Commonwealth%20MRT%20Station%20(EW20)&query_place_id=ChIJ-bxk87Ab2jER9DMmMJcZ7xo,FALSE,FALSE,,Railway services,0,1
Dempsey Hill,Ordered set. Deep fried prawn was soft & stale. Raw fish was not fresh & very dry. Hardly any customer. Quite pricey & food rancid.,https://www.google.com/maps/search/?api=1&query=Dempsey%20Hill&query_place_id=ChIJr84_RCMa2jERW466IPXbCec,FALSE,FALSE,,Restaurant,0,1
Dempsey Hill,"tldr: Food was badly cooked despite having good ingredients at hand. Service is disinterested with the outcome of their kitchen staff's cooking.

Service: Waiters looked and behaved uninterested in customer service. The waiter who came with the bill saw that my steak was untouched, but he did not even ask for improvements for the steak or how the dinner was.
Food:
Truffle Fries - Not enough truffle oil. Tasted just like generic french fries.
Celeriac Soup - Tasty, but abit starchy.
Macadamia-Crusted Pumpkin Salad - Tasty. Was the only saving grace for this meal.
Harissa Rib Eye (Medium Rare) - The first time it came, the meat was overcooked. The second time it came, the meat was not only raw, it was cooked unevenly. The white fats were still visible and the meat was near impossible to slice. Whatever meat that was safe for consumption was also bland. A flavor punch it was not.
Spaghetti Aglio Olio - Nothing traditional about this aglio olio, it is a highly localized and adulterated version of what aglio olio is. Granted it was tasty, this dish was also packed with a tonne of sodium.
Bay Prawn Capellini - Was actually pretty decent. I'd say it tasted a little bland but the subtle flavors worked well with the fresh prawns.
The Elegant Black Pepper Prawn Linguine - In this instance, looks are highly deceiving. The prawns were the saving grace of this dish. The black pepper pasta had a very off ratio of pasta, black pepper, and whatever was in the pasta gravy. The pasta reminded me of something I'd find in a bad western food stall in primary schools.",https://www.google.com/maps/search/?api=1&query=Dempsey%20Hill&query_place_id=ChIJr84_RCMa2jERW466IPXbCec,FALSE,TRUE,,Restaurant,0,1
City Square Mall,"Nice decorations that I really enjoy looking at. The only thing I do not like is the ONLY walkway to Farrer Park mrt exit G where my bus stop locates. That walkway is plagued with smokers, including staff, taking their break. Please provide them a better smoking spot so passersby do not get affected by their habits.",https://www.google.com/maps/search/?api=1&query=City%20Square%20Mall&query_place_id=ChIJZ1omp8gZ2jERgDUAb_hBKLY,FALSE,TRUE,,Shopping mall,0,1
City Square Mall,"Sherman Kwek, CEO, CDL

Roy Chiang, CEO, CBM

CDL and CBM Management Teams

Dear Mr. Kwek, Mr. Chiang, and respective teams,

I am writing to express my extreme frustration and disappointment at the blatant and ongoing safety hazard under your management at City Square Mall ""City Square Mall is a family-friendly mall ""

Despite repeated feedback to CBM workers, nothing has been done about the recycle bins placed directly in front of the lift buttons, blocking access for children entirely. This is not a minor issue—it is a clear and unacceptable failure of safety and accessibility.

Here is the reality you continue to ignore:

Children who are alone cannot access the lift buttons at all. They cannot reach over or around the bins, leaving them stranded without adult help.

This is especially outrageous right now, as the opposite lift buttons have been out of order this month, leaving residents, visitors and especially children with no accessible alternative.

Fire risk: In an emergency, these bins create a direct obstruction. Delays in accessing lift controls during a fire or smoke event can be deadly, especially for children that cannot reach the lift call buttons. It is unconscionable that you are tolerating anything that hinders rapid evacuation.

Evacuation risk: Any child alone is effectively trapped, reliant on strangers or staff to move a bin or operate the lift—an utterly unacceptable situation in any modern, so-called “flagship” mall.

Universal access failure: This layout is discriminatory. It ignores not just children, but anyone with limited reach or mobility.

It is frankly absurd that CBM staff have been told about this multiple times and yet these bins remain in place. That is either gross incompetence or a clear statement that you simply do not care about the safety of your tenants and visitors.

City Square Mall is a CDL-branded property. Allowing this basic, glaring safety violation to continue is an embarrassment to your brand and a direct risk to your patrons.

I expect CDL and CBM to take IMMEDIATE, concrete action:

Remove or relocate the recycle bins so they do not obstruct any lift buttons—immediately.

Fix the out-of-order opposite lift buttons without delay.

Conduct a thorough audit of all lift lobbies in the mall for similar hazards.

Implement permanent guidelines to prevent this kind of dangerous, thoughtless placement in the future.

Your residents and visitors should not have to beg for the absolute minimum standard of safety. I am demanding a prompt and detailed response explaining exactly how you will correct this hazard—and when.

Btw I've been chasing CBM team for 2 nonths+",https://www.google.com/maps/search/?api=1&query=City%20Square%20Mall&query_place_id=ChIJZ1omp8gZ2jERgDUAb_hBKLY,FALSE,FALSE,,Shopping mall,0,1
Pet Master Mega Store by CatSmart,"Totally not welcomed here. Totally ignored while other customer are being greeted and served. When a Caucasian come In , she is treated special. Total disappointed with this place.",https://www.google.com/maps/search/?api=1&query=Pet%20Master%20Mega%20Store%20by%20CatSmart&query_place_id=ChIJnxU0wwkZ2jERYn6FCbMY0xU,FALSE,FALSE,"Hi Abang Nor Azhari,

Thank you for sharing your experience with us. At Pet Master, every pet parent deserves a warm welcome and exceptional service. We're truly sorry to hear you felt otherwise. We value every customer and strive to create an inclusive environment. We'd love to understand what went wrong and make it right. If you would like, you may reach us at hello@petmaster.com.sg.

Thank you again for sharing your experience — it matters, and we’ll do better.",Pet store,0,1
